index,categoryId,category,rotation,difficulty,learnerLevel,priority,phase,complexity,title,path,deliverables,learningTreatment,assessment,qaStandard,sourceLine,topicId
"1368","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Metal Metabolism Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > General Pathologic Principles and Syndromes > Metal Metabolism Disorders","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15627","6805e50c-09b3-4637-adf3-f035fa2a3de3"
"1369","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Wilson Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Wilson Disease","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15628","d96e40a9-1635-410c-a67d-821023130cbc"
"1370","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Neonatal Hemochromatosis","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Neonatal Hemochromatosis","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15629","d9357345-838b-419c-b7b4-631c7d682d49"
"1371","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Menkes Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Menkes Disease","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15630","9da6ad68-e4ba-4736-aae3-dfd4ec4708cb"
"1372","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Endoplasmic Reticulin Storage Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Menkes Disease > Endoplasmic Reticulin Storage Disorders","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15631","e09de5a2-dcd1-486c-82aa-9045a8e9e6c0"
"1373","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Metabolic Autopsy","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Alpha-1-Antitrypsin Deficiency > Metabolic Autopsy","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15634","757ea817-fe4d-4fd9-854c-b75883a77e33"
"1374","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Lysosomal Storage Disorders","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Alpha-1-Antitrypsin Deficiency > Lysosomal Storage Disorders","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15635","7803b813-7c6c-4693-b8ab-5e87db092a3c"
"1375","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Fabry Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Fabry Disease","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15637","95ddd622-563b-40ae-9f3d-a2a8e6f46972"
"1376","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Neuronal Ceroid Lipofuscinosis","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Neuronal Ceroid Lipofuscinosis","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15638","f2ce6d1d-516b-4de4-b5ca-08841c9f418a"
"1377","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Gangliosidosis","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Gangliosidosis","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15640","1b3671b0-259d-42f3-8aac-f8710f372d0a"
"1378","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Wolman and Cholesterol Ester Storage Disease","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Wolman and Cholesterol Ester Storage Disease","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15642","c3a4768f-3196-4aae-97b2-47e095ce3318"
"1379","ap_pediatric","Pediatric / Perinatal","Pediatric pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Amino Acidopathies","Pediatric Pathology Topics for Anatomic Pathology Residents > Perinatal Pathology: Placental-Maternal-Fetal Relationships in Pregnancy > Wolman and Cholesterol Ester Storage Disease > Amino Acidopathies","entity card; representative image/gross or diagram; differential diagnosis card; sign-out or report element drill","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Gross triage, lesion recognition, and maternal/fetal consequence short answer.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15643","d9bb08d7-2e81-41c9-923f-8f9922484bf4"
"1380","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Normal Development, Structure, and Function","Cardiovascular > Normal Development, Structure, and Function","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15679","ad743560-db38-4e8e-9261-ce4de9f68462"
"1381","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Normal Circulation of the Embryo and Fetus","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15680","bb1c8ec4-368d-4dc7-961f-e07c93aeb708"
"1382","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Genetic Disorders","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Genetic Disorders","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15681","882c4672-a235-4d3d-87b7-b7ede9b400bd"
"1383","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Monosomy X","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Monosomy X","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15682","6fdb8cb5-cfb5-4dcc-9ac6-91ac24726ace"
"1384","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Trisomy 21","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 21","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15683","8dd55a4a-ceaa-4e71-b058-031a992c2446"
"1385","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","high","Marfan and Related Syndromes","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Marfan and Related Syndromes","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15685","c669e10f-2e7f-4b76-96c8-55f337a76d9b"
"1386","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Trisomy 18","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 18","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15686","2facc308-7644-4234-8808-7de18f8aeee2"
"1387","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Trisomy 13","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 13","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15687","7effdb87-01ee-445a-84a4-a71a3dad0b6b"
"1388","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Tuberous Sclerosis","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 13 > Tuberous Sclerosis","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15688","04d99ec5-6f59-441c-bf06-db582e064e5c"
"1389","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","high","Williams-Beuren Syndrome","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Trisomy 13 > Williams-Beuren Syndrome","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15689","2164f3cc-8111-4e0e-bae3-040218ccb2e0"
"1390","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Malformation","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Malformation","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15690","37b2fa84-5916-431f-b31a-4fdc6723c7af"
"1391","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Right-to-Left Shunts","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Right-to-Left Shunts","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15691","ca59e159-84d0-4381-904e-ce094f742975"
"1392","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Left-to-Right Shunts","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Left-to-Right Shunts","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15692","a8b3583b-816c-46ff-9c62-be6cc6f22f0f"
"1393","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Aortic Coarctation","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Aortic Coarctation","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15694","cf42a7cd-446d-4796-92c8-927240a08507"
"1394","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Anomalous Pulmonary Venous Connection","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Aberrant or Anomalous Systemic or Coronary Vessel > Anomalous Pulmonary Venous Connection","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15763","34219eda-93f9-474e-96af-c238cf494e61"
"1395","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Hypertrophic Cardiomyopathy","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Hypertrophic Cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15767","61cbb2e8-4ee8-4690-bfe9-88239168b37c"
"1396","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Dilated Cardiomyopathy","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Dilated Cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15768","11978d23-76c8-488e-9f96-d79c47223112"
"1397","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Cor Pulmonale","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Dilated Cardiomyopathy > Cor Pulmonale","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15769","63ffe336-da58-418c-8958-d7c5cc8f062d"
"1398","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Non-Compaction of the Left Ventricle","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Non-Compaction of the Left Ventricle","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15770","9e5f4449-7bdf-4529-9fc8-e0df8561059b"
"1399","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Arrhythmogenic Right Ventricular Cardiomyopathy","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Arrhythmogenic Right Ventricular Cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15771","7bb2411c-161b-4226-80a4-1c061f850884"
"1400","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Mitochondrial Cardiomyopathy","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Mitochondrial Cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15772","e3e1e0a5-4ad6-4129-80ae-e1e18f275adb"
"1401","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Storage Disorder Cardiomyopathy","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Mitochondrial Cardiomyopathy > Storage Disorder Cardiomyopathy","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15773","5649e5b0-3f79-42cd-9c60-de1da4aae56e"
"1402","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","C","PGY1-PGY2","P0 core board/sign-out gap","Phase 1: core resident coverage","core","Myocarditis","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Myocarditis","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","worked example -> image/gross recognition -> one-minute retrieval -> mixed contrast against common mimic","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must be understandable without prior subspecialty rotation","15776","0783c761-67e0-4568-8576-9b87b20f96e1"
"1403","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","AR","PGY2-PGY4","P2 rotation depth gap","Phase 3: rotation depth","moderate","Endocarditis","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Endocarditis","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Five-item micro-assessment: recognition, key criterion, top mimic, ancillary/reporting action, safety-critical miss.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; must include at least one pitfall and one reporting consequence","15777","e41f90ef-af2c-45fe-a79b-79c5823033f8"
"1404","ap_cv","Cardiovascular / Autopsy-adjacent","Autopsy, cardiovascular, and pulmonary pathology","F","PGY4-PGY5/Fellow","P3 fellow/reference depth gap","Phase 4: fellow/consult depth","expert","Kawasaki Disease","Cardiovascular > Normal Development, Structure, and Function > Normal Circulation of the Embryo and Fetus > Kawasaki Disease","gross-micro correlation card; autopsy clinicopathologic correlation drill; mechanism-of-death reasoning check; image/gross atlas entry","schema card, discriminating features, short-answer retrieval, and spaced review in organ-system block","Consult-style short answer with molecular/clinical implication and confidence calibration.","faculty-reviewed entity card with source/provenance, last-reviewed date, image license/status, and rubric anchor; requires subspecialist review or explicit fellow-level caveat","15779","e0ab78ae-6767-448b-a3ce-f07f61394ee0"
